State ID,Zipcode,Population,Number of Households,Household Income,Poverty Count,Poverty Rate,Total Commute Time,Average Commute Time,Total Vehicles,Average Vehicles per Household,State
30,59314,89.0,38.0,51250.0,5.0,5.617977528089888,35.0,0.9210526315789473,30.0,0.7894736842105263,MT
30,59315,79.0,38.0,78750.0,0.0,0.0,33.0,0.868421052631579,30.0,0.7894736842105263,MT
30,59317,1121.0,501.0,58516.0,110.0,9.812667261373774,595.0,1.187624750499002,465.0,0.9281437125748503,MT
30,59318,127.0,43.0,34659.0,11.0,8.661417322834646,34.0,0.7906976744186046,35.0,0.813953488372093,MT
30,59322,53.0,18.0,26667.0,9.0,16.9811320754717,14.0,0.7777777777777778,,,MT
30,59323,2510.0,884.0,85156.0,146.0,5.816733067729084,1254.0,1.418552036199095,1170.0,1.3235294117647058,MT
30,59324,933.0,448.0,41389.0,145.0,15.541264737406216,370.0,0.8258928571428571,290.0,0.6473214285714286,MT
30,59326,226.0,89.0,33819.0,51.0,22.56637168141593,84.0,0.9438202247191011,60.0,0.6741573033707865,MT
30,59327,2535.0,1093.0,46393.0,316.0,12.465483234714004,1041.0,0.9524245196706312,885.0,0.8096980786825252,MT
30,59330,8499.0,3677.0,59002.0,894.0,10.518884574655841,4132.0,1.1237421811259178,3525.0,0.9586619526788143,MT
30,59332,204.0,79.0,71406.0,11.0,5.392156862745098,50.0,0.6329113924050633,35.0,0.4430379746835443,MT
30,59333,10.0,3.0,-666666666.0,0.0,0.0,8.0,2.6666666666666665,,,MT
30,59336,188.0,74.0,54167.0,15.0,7.9787234042553195,58.0,0.7837837837837838,30.0,0.40540540540540543,MT
30,59337,708.0,326.0,44688.0,28.0,3.9548022598870056,339.0,1.039877300613497,220.0,0.6748466257668712,MT
30,59338,154.0,41.0,87917.0,20.0,12.987012987012987,73.0,1.7804878048780488,60.0,1.4634146341463414,MT
30,59339,127.0,59.0,46875.0,12.0,9.448818897637794,49.0,0.8305084745762712,40.0,0.6779661016949152,MT
30,59343,54.0,23.0,50625.0,14.0,25.925925925925927,22.0,0.9565217391304348,,,MT
30,59344,487.0,182.0,61250.0,42.0,8.624229979466119,199.0,1.0934065934065933,165.0,0.9065934065934066,MT
30,59347,301.0,142.0,74444.0,54.0,17.940199335548172,140.0,0.9859154929577465,125.0,0.8802816901408451,MT
30,59349,1032.0,439.0,43047.0,112.0,10.852713178294573,401.0,0.9134396355353075,290.0,0.6605922551252847,MT
